,문화예술,스포츠,관광,취미오락,휴식,사회기타,여가비용,평일여가시간,휴일여가시간,평일여가충분도,휴일여가충분도,공공여가시설충분도,민간여가산업만족도,일과여가의균형_B,일과여가의균형_C,여가인식:삶의필수요건,여가인식:삶의영향력,성별 ,교육수준,배우자유무,주평균근무시간,여가생활만족도
8733,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.5294117647058824,0.625,0.5,1.0,2.0,3.0,5,5,3.5,5.0,0,0,6,5,M,B,N,0.0,B
8735,0.18181818181818182,0.11764705882352941,0.5454545454545454,0.5294117647058824,0.875,0.75,4.0,1.0,4.0,6,6,3.0,4.0,0,0,6,6,M,B,N,1.0,B
8736,0.09090909090909091,0.0,0.0,0.3529411764705882,0.5,0.375,1.0,1.0,2.0,3,3,4.5,5.0,0,0,5,6,M,A,N,0.0,B
8738,0.09090909090909091,0.1764705882352941,0.5454545454545454,0.3529411764705882,0.625,0.5,4.0,1.0,4.0,4,5,3.0,5.333333333333333,1,0,6,6,M,B,Y,2.0,B
8745,0.18181818181818182,0.1764705882352941,0.09090909090909091,0.4117647058823529,0.5,0.625,4.0,1.0,1.0,3,3,3.0,4.333333333333333,0,0,7,7,M,B,Y,3.0,A
8746,0.09090909090909091,0.11764705882352941,0.0,0.29411764705882354,0.5,0.25,4.0,1.0,4.0,4,5,5.0,5.0,1,0,6,6,M,B,N,3.0,B
8750,0.2727272727272727,0.23529411764705882,0.09090909090909091,0.4117647058823529,0.625,0.375,1.0,1.0,3.0,4,5,3.0,3.0,1,0,7,7,M,B,N,0.0,A
8751,0.09090909090909091,0.0,0.09090909090909091,0.058823529411764705,0.25,0.25,1.0,1.0,1.0,5,3,5.0,4.0,0,0,7,7,W,B,Y,1.0,A
8752,0.36363636363636365,0.47058823529411764,0.2727272727272727,0.7647058823529411,0.625,0.625,3.0,2.0,2.0,3,3,2.0,3.6666666666666665,1,0,7,6,M,B,Y,1.0,B
8758,0.5454545454545454,0.1764705882352941,0.4545454545454546,0.7647058823529411,0.5,0.5,4.0,1.0,2.0,5,5,3.5,4.0,0,1,7,7,W,B,Y,1.0,B
8763,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.47058823529411764,0.5,0.25,1.0,1.0,3.0,5,5,5.0,5.0,1,0,6,5,M,B,N,2.0,B
8764,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.47058823529411764,0.75,0.25,1.0,1.0,4.0,6,6,4.5,5.666666666666667,1,0,5,5,W,B,N,1.0,B
8765,0.09090909090909091,0.11764705882352941,0.36363636363636365,0.3529411764705882,0.75,0.375,1.0,1.0,3.0,5,6,1.5,4.666666666666667,0,1,6,6,M,B,N,1.0,B
8766,0.18181818181818182,0.058823529411764705,0.7272727272727273,0.3529411764705882,0.625,0.5,2.0,1.0,2.0,2,2,5.0,5.333333333333333,0,0,7,5,M,B,Y,1.0,A
8767,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.29411764705882354,0.75,0.375,2.0,1.0,5.0,4,5,4.5,5.333333333333333,0,0,6,5,M,B,N,1.0,A
8768,0.18181818181818182,0.1764705882352941,0.36363636363636365,0.3529411764705882,0.5,0.5,3.0,1.0,4.0,6,6,5.0,5.666666666666667,0,1,6,6,M,B,N,1.0,B
8769,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.47058823529411764,0.875,0.375,1.0,1.0,4.0,5,6,3.5,4.666666666666667,0,1,5,5,M,B,N,0.0,B
8770,0.09090909090909091,0.11764705882352941,0.36363636363636365,0.6470588235294118,0.875,0.375,1.0,1.0,4.0,5,6,3.0,5.333333333333333,1,0,5,6,M,B,N,0.0,A
8777,0.09090909090909091,0.058823529411764705,0.5454545454545454,0.5882352941176471,0.625,0.375,3.0,1.0,2.0,4,4,4.0,5.333333333333333,0,0,5,6,W,A,Y,1.0,A
8778,0.2727272727272727,0.1764705882352941,0.7272727272727273,0.6470588235294118,0.75,0.625,2.0,1.0,4.0,4,5,4.0,5.333333333333333,0,1,6,6,W,B,N,1.0,B
8779,0.18181818181818182,0.058823529411764705,0.5454545454545454,0.5294117647058824,0.75,0.375,1.0,1.0,3.0,5,5,5.0,5.333333333333333,1,0,5,5,W,B,N,1.0,B
8780,0.09090909090909091,0.058823529411764705,0.36363636363636365,0.47058823529411764,0.75,0.375,1.0,1.0,3.0,5,5,5.0,5.666666666666667,1,0,5,6,W,B,N,0.0,B
8782,0.09090909090909091,0.11764705882352941,0.18181818181818182,0.058823529411764705,0.25,0.375,2.0,1.0,1.0,4,4,3.5,3.3333333333333335,0,1,6,6,W,B,Y,1.0,B
8787,0.09090909090909091,0.0,0.2727272727272727,0.4117647058823529,0.5,0.125,3.0,1.0,2.0,5,5,4.5,6.666666666666667,0,0,7,7,W,A,N,3.0,A
8788,0.18181818181818182,0.1764705882352941,0.5454545454545454,0.3529411764705882,0.75,0.5,4.0,1.0,1.0,3,4,5.0,6.666666666666667,1,0,7,7,W,A,Y,0.0,A
8789,0.09090909090909091,0.11764705882352941,0.18181818181818182,0.4117647058823529,0.5,0.625,3.0,1.0,3.0,4,6,2.0,7.0,0,0,7,7,M,B,Y,3.0,A
8790,0.09090909090909091,0.0,0.09090909090909091,0.3529411764705882,0.5,0.125,1.0,1.0,1.0,4,4,4.0,7.0,0,0,4,1,W,A,N,3.0,A
8792,0.09090909090909091,0.058823529411764705,0.0,0.23529411764705882,0.625,0.125,4.0,1.0,4.0,2,2,4.0,4.333333333333333,0,0,7,7,M,B,N,1.0,A
8803,0.18181818181818182,0.11764705882352941,0.18181818181818182,0.6470588235294118,0.75,0.5,4.0,1.0,5.0,5,7,7.0,5.666666666666667,0,1,7,7,W,A,N,1.0,A
8804,0.09090909090909091,0.29411764705882354,0.6363636363636364,0.3529411764705882,0.875,0.5,1.0,2.0,4.0,7,7,2.0,4.0,0,0,7,7,M,A,N,3.0,A
8805,0.09090909090909091,0.1764705882352941,0.8181818181818182,0.4117647058823529,0.75,0.625,4.0,1.0,2.0,5,6,3.0,5.333333333333333,1,0,6,6,M,B,N,2.0,B
8808,0.09090909090909091,0.1764705882352941,0.7272727272727273,0.3529411764705882,0.75,0.375,3.0,1.0,1.0,5,6,3.0,6.0,0,1,5,6,W,A,N,0.0,A
8810,0.18181818181818182,0.11764705882352941,0.4545454545454546,0.5294117647058824,0.75,0.625,1.0,1.0,2.0,6,6,6.0,6.0,0,1,5,5,M,B,Y,1.0,B
8816,0.18181818181818182,0.1764705882352941,0.36363636363636365,0.5294117647058824,0.625,0.5,1.0,1.0,2.0,6,6,2.0,3.3333333333333335,1,0,5,5,W,B,N,0.0,B
8821,0.18181818181818182,0.058823529411764705,0.18181818181818182,0.5882352941176471,0.625,0.625,1.0,2.0,2.0,5,5,2.0,2.0,1,0,5,5,M,B,N,2.0,B
8825,0.09090909090909091,0.0,0.2727272727272727,0.4117647058823529,0.75,0.5,4.0,3.0,3.0,4,4,3.0,4.333333333333333,1,0,6,6,W,A,N,1.0,B
8826,0.09090909090909091,0.0,0.18181818181818182,0.23529411764705882,0.75,0.5,2.0,1.0,1.0,3,3,3.5,4.666666666666667,0,0,6,6,W,B,Y,0.0,B
8828,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.3529411764705882,0.75,0.5,3.0,1.0,2.0,4,4,2.5,4.333333333333333,0,0,5,5,M,B,Y,1.0,A
8829,0.09090909090909091,0.058823529411764705,0.36363636363636365,0.5882352941176471,0.625,0.5,2.0,1.0,2.0,4,4,2.0,4.666666666666667,0,0,5,5,W,B,N,2.0,B
8832,0.18181818181818182,0.058823529411764705,0.36363636363636365,0.29411764705882354,0.75,0.5,3.0,2.0,2.0,5,5,3.5,4.666666666666667,0,1,5,5,W,B,Y,0.0,A
8833,0.09090909090909091,0.0,0.36363636363636365,0.47058823529411764,0.875,0.5,3.0,1.0,2.0,4,5,3.5,4.333333333333333,0,0,6,6,W,B,Y,1.0,B
8834,0.09090909090909091,0.058823529411764705,0.36363636363636365,0.47058823529411764,0.75,0.375,1.0,1.0,2.0,3,3,3.0,5.333333333333333,0,0,6,5,M,B,N,3.0,A
8835,0.18181818181818182,0.11764705882352941,0.36363636363636365,0.5882352941176471,0.625,0.5,2.0,1.0,2.0,5,5,4.0,4.666666666666667,1,0,6,5,W,B,N,0.0,B
8836,0.09090909090909091,0.058823529411764705,0.6363636363636364,0.5882352941176471,0.875,0.5,2.0,3.0,4.0,6,6,3.5,5.333333333333333,0,1,6,6,W,B,Y,0.0,B
8839,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.29411764705882354,0.625,0.375,1.0,2.0,4.0,5,5,5.0,5.666666666666667,0,0,5,6,M,B,N,0.0,A
8841,0.09090909090909091,0.23529411764705882,0.0,0.4117647058823529,0.625,0.375,1.0,2.0,3.0,5,5,5.0,5.666666666666667,0,0,6,7,M,B,N,0.0,A
8844,0.18181818181818182,0.1764705882352941,0.18181818181818182,0.3529411764705882,0.625,0.375,1.0,1.0,1.0,6,6,6.0,5.666666666666667,1,0,6,6,M,B,N,0.0,B
8847,0.2727272727272727,0.11764705882352941,0.4545454545454546,0.3529411764705882,0.625,0.5,1.0,1.0,1.0,6,6,6.5,5.666666666666667,1,0,6,6,M,B,Y,2.0,B
8850,0.09090909090909091,0.1764705882352941,0.09090909090909091,0.3529411764705882,0.375,0.375,3.0,2.0,3.0,3,5,5.5,5.0,1,0,7,6,M,A,N,3.0,B
8852,0.09090909090909091,0.0,0.7272727272727273,0.29411764705882354,0.625,0.5,4.0,2.0,4.0,5,5,5.5,4.666666666666667,0,1,5,6,M,A,Y,2.0,B
8853,0.09090909090909091,0.0,0.2727272727272727,0.3529411764705882,0.875,0.75,4.0,2.0,4.0,4,6,4.5,4.666666666666667,1,0,5,6,M,A,N,2.0,A
8856,0.2727272727272727,0.23529411764705882,0.2727272727272727,0.3529411764705882,0.5,0.5,2.0,1.0,2.0,4,5,5.5,5.666666666666667,0,1,5,6,W,B,N,1.0,B
8857,0.09090909090909091,0.0,0.09090909090909091,0.4117647058823529,0.625,0.375,1.0,1.0,1.0,4,4,6.0,5.666666666666667,0,0,4,5,W,B,N,0.0,A
8859,0.09090909090909091,0.29411764705882354,0.4545454545454546,0.4117647058823529,0.75,0.625,2.0,1.0,2.0,4,4,6.0,6.333333333333333,0,1,6,6,M,B,Y,1.0,B
8860,0.09090909090909091,0.1764705882352941,0.4545454545454546,0.29411764705882354,0.375,0.5,1.0,2.0,3.0,5,6,5.0,5.333333333333333,1,0,7,6,M,B,Y,2.0,B
8861,0.09090909090909091,0.11764705882352941,0.6363636363636364,0.23529411764705882,0.5,0.75,4.0,3.0,4.0,6,6,5.5,6.0,0,1,5,6,M,B,Y,1.0,B
8863,0.2727272727272727,0.4117647058823529,0.5454545454545454,0.5294117647058824,0.75,0.5,2.0,2.0,3.0,5,6,4.5,5.333333333333333,1,0,6,6,M,B,N,0.0,B
8864,0.09090909090909091,0.058823529411764705,0.09090909090909091,0.47058823529411764,0.625,0.5,2.0,2.0,2.0,5,5,4.0,5.0,0,1,6,6,M,B,N,0.0,B
8868,0.18181818181818182,0.058823529411764705,0.5454545454545454,0.4117647058823529,0.75,0.5,3.0,1.0,1.0,4,4,5.0,5.666666666666667,1,0,5,5,M,B,Y,1.0,B
8873,0.09090909090909091,0.0,0.18181818181818182,0.5294117647058824,0.625,0.25,1.0,2.0,2.0,5,5,5.5,6.333333333333333,1,0,5,5,M,B,N,0.0,A
8874,0.09090909090909091,0.0,0.18181818181818182,0.4117647058823529,0.375,0.25,1.0,2.0,2.0,4,4,4.5,6.0,0,1,6,7,M,B,N,1.0,B
8875,0.09090909090909091,0.0,0.0,0.47058823529411764,0.5,0.375,1.0,1.0,2.0,4,4,4.5,6.0,0,0,7,7,M,B,N,0.0,A
8876,0.18181818181818182,0.29411764705882354,0.18181818181818182,0.4117647058823529,0.625,0.375,4.0,1.0,2.0,5,6,4.5,4.333333333333333,0,1,5,6,M,B,N,1.0,B
8877,0.18181818181818182,0.11764705882352941,0.18181818181818182,0.3529411764705882,0.625,0.375,1.0,2.0,2.0,6,6,4.0,4.333333333333333,0,1,5,6,M,B,N,3.0,B
8878,0.36363636363636365,0.058823529411764705,0.2727272727272727,0.5294117647058824,0.75,0.375,3.0,2.0,2.0,5,5,4.5,4.0,1,0,5,6,W,B,N,1.0,B
8879,0.09090909090909091,0.0,0.18181818181818182,0.3529411764705882,0.625,0.375,3.0,2.0,2.0,4,5,4.5,3.6666666666666665,1,0,5,6,W,B,Y,1.0,B
8881,0.09090909090909091,0.1764705882352941,0.36363636363636365,0.3529411764705882,0.625,0.375,4.0,2.0,5.0,5,5,4.0,4.0,0,1,6,6,M,B,N,0.0,B
8883,0.09090909090909091,0.11764705882352941,0.18181818181818182,0.4117647058823529,0.75,0.5,4.0,2.0,4.0,4,6,4.0,4.0,1,0,5,5,M,B,N,2.0,A
8884,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.3529411764705882,0.625,0.375,4.0,2.0,5.0,4,5,4.5,5.333333333333333,0,0,6,5,M,A,N,0.0,A
8885,0.09090909090909091,0.11764705882352941,0.36363636363636365,0.29411764705882354,0.625,0.375,4.0,2.0,4.0,4,5,4.0,4.0,1,0,5,5,M,B,N,1.0,B
8886,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.29411764705882354,0.625,0.375,4.0,3.0,5.0,4,5,5.0,5.333333333333333,1,0,5,5,W,B,N,1.0,B
8893,0.36363636363636365,0.23529411764705882,0.4545454545454546,0.3529411764705882,0.75,0.375,2.0,1.0,1.0,5,5,6.0,6.333333333333333,1,0,6,6,W,B,N,0.0,B
8894,0.2727272727272727,0.11764705882352941,0.36363636363636365,0.3529411764705882,0.5,0.625,2.0,1.0,1.0,5,5,6.5,6.333333333333333,1,0,6,6,W,B,N,0.0,B
8896,0.2727272727272727,0.1764705882352941,0.36363636363636365,0.3529411764705882,0.75,0.375,2.0,1.0,1.0,6,6,6.5,5.666666666666667,1,0,5,6,M,B,N,0.0,B
8898,0.2727272727272727,0.11764705882352941,0.18181818181818182,0.4117647058823529,0.625,0.375,3.0,1.0,1.0,6,6,6.5,5.666666666666667,0,1,5,6,W,B,Y,0.0,B
8899,0.2727272727272727,0.29411764705882354,0.2727272727272727,0.47058823529411764,0.75,0.25,2.0,1.0,1.0,6,6,6.0,5.666666666666667,0,1,6,6,W,A,N,1.0,B
8900,0.2727272727272727,0.11764705882352941,0.36363636363636365,0.4117647058823529,0.75,0.375,2.0,1.0,1.0,6,7,6.0,6.333333333333333,1,0,6,6,M,B,N,0.0,B
8901,0.2727272727272727,0.1764705882352941,0.36363636363636365,0.3529411764705882,0.875,0.5,2.0,1.0,1.0,6,6,5.5,6.333333333333333,1,0,6,6,M,B,Y,1.0,B
8906,0.2727272727272727,0.1764705882352941,0.18181818181818182,0.29411764705882354,0.625,0.5,3.0,1.0,1.0,6,6,6.0,5.666666666666667,1,0,6,6,M,A,N,3.0,B
8911,0.2727272727272727,0.11764705882352941,0.4545454545454546,0.4117647058823529,0.875,0.5,3.0,1.0,1.0,6,6,6.0,6.333333333333333,1,0,5,6,W,B,Y,0.0,B
8912,0.2727272727272727,0.4117647058823529,0.5454545454545454,0.47058823529411764,0.875,0.625,3.0,1.0,1.0,6,7,6.0,6.333333333333333,1,0,5,6,M,B,Y,1.0,B
8919,0.09090909090909091,0.1764705882352941,0.36363636363636365,0.47058823529411764,0.625,0.5,1.0,2.0,4.0,4,5,3.0,3.3333333333333335,1,0,7,6,M,B,N,0.0,A
8920,0.09090909090909091,0.1764705882352941,0.5454545454545454,0.23529411764705882,0.75,0.625,4.0,1.0,3.0,2,1,2.0,3.0,0,0,7,7,M,A,N,3.0,A
8923,0.09090909090909091,0.1764705882352941,0.4545454545454546,0.3529411764705882,1.0,0.625,4.0,2.0,5.0,5,5,2.5,5.333333333333333,1,0,6,6,M,A,N,3.0,A
8925,0.09090909090909091,0.11764705882352941,0.4545454545454546,0.4117647058823529,0.75,0.375,4.0,3.0,5.0,6,6,3.0,3.6666666666666665,0,1,6,6,W,B,N,0.0,B
8927,0.09090909090909091,0.11764705882352941,0.5454545454545454,0.29411764705882354,1.0,0.5,4.0,2.0,5.0,5,6,2.5,4.0,1,0,6,6,M,B,Y,1.0,A
8928,0.09090909090909091,0.11764705882352941,0.4545454545454546,0.29411764705882354,0.625,0.5,4.0,2.0,2.0,5,4,4.0,3.6666666666666665,0,0,5,5,M,B,N,0.0,A
8929,0.09090909090909091,0.11764705882352941,0.09090909090909091,0.29411764705882354,0.5,0.375,3.0,2.0,5.0,6,6,2.5,5.0,1,0,6,7,M,B,N,0.0,B
8930,0.18181818181818182,0.11764705882352941,0.4545454545454546,0.5882352941176471,0.625,0.5,4.0,1.0,4.0,5,4,5.5,4.0,1,0,6,6,M,B,N,0.0,B
8931,0.09090909090909091,0.11764705882352941,0.6363636363636364,0.47058823529411764,0.875,0.625,4.0,1.0,5.0,4,5,2.5,3.6666666666666665,1,0,5,4,M,B,N,3.0,A
8932,0.09090909090909091,0.11764705882352941,0.6363636363636364,0.47058823529411764,0.625,0.5,4.0,1.0,2.0,6,6,5.0,4.0,0,1,6,7,M,B,N,0.0,B
8933,0.18181818181818182,0.058823529411764705,0.6363636363636364,0.4117647058823529,0.5,0.5,4.0,2.0,5.0,5,6,2.0,3.6666666666666665,1,0,6,6,W,B,N,2.0,A
8935,0.18181818181818182,0.1764705882352941,0.6363636363636364,0.47058823529411764,1.0,0.625,3.0,2.0,5.0,5,6,5.0,5.0,1,0,7,6,M,B,N,0.0,B
8937,0.09090909090909091,0.11764705882352941,0.7272727272727273,0.47058823529411764,1.0,0.5,4.0,1.0,5.0,4,5,2.0,3.6666666666666665,1,0,5,6,M,B,Y,1.0,B
8938,0.09090909090909091,0.058823529411764705,0.8181818181818182,0.4117647058823529,0.75,0.5,4.0,1.0,1.0,2,2,2.0,2.6666666666666665,0,0,6,6,W,B,Y,1.0,A
8939,0.09090909090909091,0.1764705882352941,0.09090909090909091,0.11764705882352941,0.125,0.25,2.0,4.0,5.0,5,5,5.0,5.0,0,1,6,6,M,A,N,1.0,B
8940,0.18181818181818182,0.23529411764705882,0.09090909090909091,0.29411764705882354,0.5,0.375,1.0,1.0,2.0,2,4,2.0,4.333333333333333,1,0,7,7,W,B,N,0.0,A
8943,0.18181818181818182,0.1764705882352941,0.4545454545454546,0.1764705882352941,0.375,0.5,1.0,1.0,2.0,4,4,3.0,5.0,0,0,6,6,M,A,Y,2.0,B
8950,0.36363636363636365,0.29411764705882354,0.5454545454545454,0.7647058823529411,0.875,0.625,4.0,1.0,1.0,3,3,4.0,5.0,0,0,7,7,W,B,Y,0.0,B
8952,0.18181818181818182,0.1764705882352941,0.18181818181818182,0.5882352941176471,0.625,0.625,4.0,1.0,2.0,4,6,4.5,6.0,1,0,7,7,M,B,N,1.0,B
8954,0.2727272727272727,0.058823529411764705,0.18181818181818182,0.29411764705882354,0.625,0.5,3.0,2.0,2.0,4,4,3.5,4.0,0,0,6,6,W,B,N,1.0,A
8960,0.09090909090909091,0.5882352941176471,0.4545454545454546,0.6470588235294118,0.625,0.625,4.0,1.0,2.0,2,4,5.5,5.0,0,0,6,6,M,B,Y,2.0,A
8961,0.18181818181818182,0.4117647058823529,0.4545454545454546,0.5882352941176471,0.875,0.75,2.0,2.0,2.0,4,4,4.5,4.333333333333333,1,0,7,7,M,B,N,0.0,B
8963,0.18181818181818182,0.23529411764705882,0.09090909090909091,0.1764705882352941,0.125,0.25,3.0,2.0,5.0,5,6,1.0,4.666666666666667,0,1,7,7,M,B,N,0.0,B
8965,0.18181818181818182,0.4117647058823529,0.18181818181818182,0.4117647058823529,0.75,0.5,4.0,3.0,5.0,6,6,2.0,6.666666666666667,1,0,7,7,M,B,Y,1.0,B
8966,0.09090909090909091,0.11764705882352941,0.4545454545454546,0.7647058823529411,1.0,0.5,2.0,4.0,5.0,7,7,1.0,3.6666666666666665,0,1,7,7,W,B,Y,0.0,B
8968,0.18181818181818182,0.23529411764705882,0.5454545454545454,0.47058823529411764,1.0,0.375,4.0,1.0,2.0,1,6,4.0,5.333333333333333,0,0,7,7,M,B,Y,3.0,A
8969,0.36363636363636365,0.058823529411764705,0.2727272727272727,0.11764705882352941,0.125,0.5,3.0,1.0,2.0,2,4,3.0,6.0,0,0,7,7,W,B,N,1.0,A
8970,0.09090909090909091,0.058823529411764705,0.36363636363636365,0.3529411764705882,0.375,0.125,1.0,1.0,2.0,1,2,4.0,3.6666666666666665,0,0,7,7,W,B,N,1.0,A
8972,0.18181818181818182,0.29411764705882354,0.7272727272727273,0.5294117647058824,0.625,0.375,3.0,1.0,3.0,4,6,4.0,5.0,1,0,7,7,M,B,N,1.0,B
8974,0.18181818181818182,0.11764705882352941,0.5454545454545454,0.47058823529411764,0.625,0.5,3.0,1.0,2.0,3,3,5.5,5.0,1,0,6,7,W,B,Y,0.0,A
8976,0.09090909090909091,0.3529411764705882,0.18181818181818182,0.4117647058823529,0.625,0.625,3.0,1.0,3.0,3,5,4.0,5.333333333333333,1,0,7,6,M,A,N,3.0,A
8977,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.3529411764705882,0.625,0.625,2.0,1.0,3.0,4,6,4.0,5.0,1,0,6,6,M,B,N,3.0,B
8978,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.3529411764705882,0.75,0.5,3.0,1.0,2.0,6,7,4.0,5.0,1,0,7,7,W,B,Y,1.0,A
8980,0.18181818181818182,0.11764705882352941,0.2727272727272727,0.4117647058823529,0.625,0.375,3.0,1.0,3.0,5,5,3.0,6.0,0,1,6,6,M,A,N,1.0,B
8982,0.18181818181818182,0.1764705882352941,0.4545454545454546,0.5882352941176471,0.25,0.5,4.0,1.0,3.0,6,6,2.5,5.333333333333333,0,0,7,7,W,B,N,1.0,B
8983,0.09090909090909091,0.11764705882352941,0.4545454545454546,0.29411764705882354,0.625,0.375,4.0,1.0,3.0,6,5,3.0,6.0,0,0,6,6,M,B,N,1.0,A
8984,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.3529411764705882,0.625,0.375,4.0,1.0,3.0,4,5,2.0,6.0,0,0,7,7,M,B,N,1.0,A
8985,0.09090909090909091,0.0,0.09090909090909091,0.5882352941176471,0.75,0.375,2.0,1.0,1.0,4,4,3.0,4.333333333333333,0,0,7,7,W,B,N,1.0,A
8987,0.09090909090909091,0.3529411764705882,0.4545454545454546,0.29411764705882354,0.75,0.5,4.0,1.0,2.0,5,5,3.0,6.0,1,0,7,7,M,B,Y,1.0,B
8988,0.18181818181818182,0.0,0.4545454545454546,0.3529411764705882,0.625,0.5,3.0,1.0,2.0,4,4,3.5,6.0,0,0,6,6,W,B,Y,0.0,A
8995,0.09090909090909091,0.23529411764705882,0.2727272727272727,0.1764705882352941,0.625,0.5,1.0,1.0,3.0,5,6,3.5,6.0,0,0,6,6,M,B,N,1.0,A
8996,0.36363636363636365,0.23529411764705882,0.36363636363636365,0.23529411764705882,0.5,0.5,1.0,1.0,1.0,5,4,2.0,6.0,1,0,7,7,M,B,Y,1.0,B
8997,0.09090909090909091,0.29411764705882354,0.2727272727272727,0.23529411764705882,0.75,0.375,2.0,1.0,2.0,4,4,4.0,5.0,0,0,6,6,M,B,Y,1.0,B
8998,0.09090909090909091,0.29411764705882354,0.09090909090909091,0.7058823529411764,1.0,0.5,3.0,1.0,2.0,3,2,3.5,4.0,0,0,5,5,M,B,N,0.0,A
8999,0.09090909090909091,0.11764705882352941,0.09090909090909091,0.5294117647058824,0.75,0.5,2.0,1.0,2.0,4,4,3.0,2.6666666666666665,0,1,7,7,M,B,N,0.0,A
9001,0.09090909090909091,0.11764705882352941,0.18181818181818182,0.4117647058823529,0.625,0.625,2.0,2.0,2.0,4,4,5.0,5.0,0,0,7,7,M,B,Y,1.0,A
9002,0.2727272727272727,0.4117647058823529,0.09090909090909091,0.7058823529411764,0.625,0.5,4.0,1.0,3.0,4,5,5.0,4.0,0,1,6,6,M,B,N,0.0,B
9004,0.09090909090909091,0.29411764705882354,0.36363636363636365,0.47058823529411764,0.75,0.625,3.0,1.0,3.0,4,6,4.0,5.333333333333333,1,0,7,7,W,B,Y,3.0,B
9005,0.09090909090909091,0.0,0.09090909090909091,0.4117647058823529,0.375,0.25,1.0,1.0,2.0,6,5,4.0,5.0,1,0,6,7,W,B,N,2.0,A
9006,0.18181818181818182,0.23529411764705882,0.0,0.4117647058823529,0.625,0.125,4.0,1.0,3.0,5,5,4.0,4.333333333333333,1,0,4,5,M,A,N,0.0,B
9007,0.36363636363636365,0.4117647058823529,0.2727272727272727,0.7647058823529411,0.625,0.5,4.0,2.0,3.0,7,6,4.0,5.0,1,0,7,7,M,A,N,0.0,B
9008,0.09090909090909091,0.058823529411764705,0.18181818181818182,0.3529411764705882,0.625,0.5,3.0,1.0,1.0,5,5,4.0,4.0,1,0,6,6,M,B,N,1.0,A
9009,0.09090909090909091,0.1764705882352941,0.2727272727272727,0.47058823529411764,0.5,0.5,1.0,2.0,5.0,5,5,4.0,4.0,1,0,5,4,M,B,N,0.0,B
9013,0.18181818181818182,0.1764705882352941,0.4545454545454546,0.23529411764705882,0.375,0.375,1.0,2.0,5.0,6,6,4.5,5.0,0,0,6,6,M,B,N,1.0,A
9015,0.09090909090909091,0.1764705882352941,0.2727272727272727,0.23529411764705882,0.5,0.625,3.0,2.0,2.0,5,5,3.0,4.666666666666667,0,0,6,6,M,B,N,1.0,B
9016,0.18181818181818182,0.058823529411764705,0.09090909090909091,0.5294117647058824,0.625,0.25,2.0,1.0,3.0,2,6,1.0,4.0,1,0,6,7,W,B,N,1.0,B
9020,0.36363636363636365,0.058823529411764705,0.09090909090909091,0.29411764705882354,0.75,0.375,2.0,1.0,1.0,4,4,4.5,3.6666666666666665,1,0,4,4,W,B,N,0.0,A
9022,0.09090909090909091,0.11764705882352941,0.09090909090909091,0.5294117647058824,0.5,0.25,3.0,1.0,1.0,4,4,4.5,5.0,0,0,5,5,W,B,N,1.0,A
9026,0.09090909090909091,0.4117647058823529,0.09090909090909091,0.47058823529411764,0.75,0.5,1.0,1.0,1.0,5,5,5.5,5.666666666666667,0,1,5,6,M,B,N,0.0,B
9029,0.09090909090909091,0.3529411764705882,0.2727272727272727,0.47058823529411764,0.5,0.375,1.0,1.0,2.0,5,6,4.0,3.6666666666666665,0,1,5,5,M,B,N,1.0,B
9031,0.09090909090909091,0.1764705882352941,0.5454545454545454,0.3529411764705882,0.5,0.375,3.0,1.0,2.0,5,6,5.0,4.666666666666667,0,1,5,5,W,B,Y,1.0,B
9032,0.18181818181818182,0.3529411764705882,0.18181818181818182,0.3529411764705882,0.5,0.5,1.0,1.0,2.0,4,6,3.5,6.333333333333333,1,0,6,6,M,B,N,0.0,B
9034,0.09090909090909091,0.4117647058823529,0.18181818181818182,0.47058823529411764,0.5,0.375,1.0,1.0,3.0,3,4,2.0,2.0,0,0,6,6,M,B,Y,3.0,A
9037,0.18181818181818182,0.11764705882352941,0.2727272727272727,0.1764705882352941,0.5,0.5,2.0,1.0,2.0,4,4,3.0,4.0,1,0,5,5,M,B,Y,1.0,B
9046,0.18181818181818182,0.1764705882352941,0.18181818181818182,0.29411764705882354,0.75,0.5,3.0,1.0,3.0,4,7,4.0,5.0,0,0,7,7,M,B,N,3.0,B
9048,0.18181818181818182,0.11764705882352941,0.2727272727272727,0.29411764705882354,0.75,0.375,4.0,1.0,2.0,3,4,4.0,4.666666666666667,0,0,5,7,W,A,Y,2.0,B
9049,0.18181818181818182,0.0,0.09090909090909091,0.23529411764705882,0.375,0.375,2.0,1.0,1.0,3,3,4.0,4.0,0,0,5,5,W,A,Y,0.0,A
